token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
115496,HCLTECH27JAN221330CE,HCLTECH,2022-01-27,133000.0,700,OPTSTK,NFO,5.000000
95951,MARUTI24FEB227450CE,MARUTI,2022-02-24,745000.0,100,OPTSTK,NFO,5.000000
146995,NAM-INDIA27JAN22485PE,NAM-INDIA,2022-01-27,48500.0,1600,OPTSTK,NFO,5.000000
107515,POLYCAB24FEB222800PE,POLYCAB,2022-02-24,280000.0,300,OPTSTK,NFO,5.000000
80703,BALKRISIND30DEC212760PE,BALKRISIND,2021-12-30,276000.0,200,OPTSTK,NFO,5.000000
117022,IBULHSGFIN27JAN22185CE,IBULHSGFIN,2022-01-27,18500.0,3100,OPTSTK,NFO,5.000000
72036,APOLLOHOSP27JAN224200CE,APOLLOHOSP,2022-01-27,420000.0,125,OPTSTK,NFO,5.000000
150774,SHREECEM27JAN2236000CE,SHREECEM,2022-01-27,3600000.0,25,OPTSTK,NFO,5.000000
141185,POWERGRID30DEC21187.5CE,POWERGRID,2021-12-30,18750.0,5333,OPTSTK,NFO,5.000000
84201,BOSCHLTD30DEC2115200PE,BOSCHLTD,2021-12-30,1520000.0,50,OPTSTK,NFO,5.000000
140688,PIDILITIND30DEC212260PE,PIDILITIND,2021-12-30,226000.0,250,OPTSTK,NFO,5.000000
92040,INDIAMART24FEB228200PE,INDIAMART,2022-02-24,820000.0,75,OPTSTK,NFO,5.000000
73864,ABBOTINDIA30DEC2115500CE,ABBOTINDIA,2021-12-30,1550000.0,25,OPTSTK,NFO,5.000000
111253,HAL30DEC211400PE,HAL,2021-12-30,140000.0,475,OPTSTK,NFO,5.000000
87584,BPCL27JAN22440PE,BPCL,2022-01-27,44000.0,1800,OPTSTK,NFO,5.000000
138822,NESTLEIND30DEC2122500PE,NESTLEIND,2021-12-30,2250000.0,25,OPTSTK,NFO,5.000000
109896,ESCORTS30DEC211460CE,ESCORTS,2021-12-30,146000.0,550,OPTSTK,NFO,5.000000
144503,TCS30DEC213840CE,TCS,2021-12-30,384000.0,150,OPTSTK,NFO,5.000000
62543,BANKNIFTY16DEC2144000PE,BANKNIFTY,2021-12-16,4400000.0,25,OPTIDX,NFO,5.000000
145950,UPL30DEC21930PE,UPL,2021-12-30,93000.0,1300,OPTSTK,NFO,5.000000
154008,WHIRLPOOL30DEC212040CE,WHIRLPOOL,2021-12-30,204000.0,250,OPTSTK,NFO,5.000000
90336,HINDPETRO24FEB22330PE,HINDPETRO,2022-02-24,33000.0,2700,OPTSTK,NFO,5.000000
95613,MANAPPURAM24FEB22230CE,MANAPPURAM,2022-02-24,23000.0,3000,OPTSTK,NFO,5.000000
141601,RBLBANK30DEC21140CE,RBLBANK,2021-12-30,14000.0,2900,OPTSTK,NFO,5.000000
145963,UPL30DEC211000CE,UPL,2021-12-30,100000.0,1300,OPTSTK,NFO,5.000000
49522,NIFTY29DEC2210500PE,NIFTY,2022-12-29,1050000.0,50,OPTIDX,NFO,5.000000
100319,EICHERMOT27JAN222560PE,EICHERMOT,2022-01-27,256000.0,350,OPTSTK,NFO,5.000000
68106,CANFINHOME24FEB22760PE,CANFINHOME,2022-02-24,76000.0,975,OPTSTK,NFO,5.000000
39681,NIFTY06JAN2218550CE,NIFTY,2022-01-06,1855000.0,50,OPTIDX,NFO,5.000000
132581,IOC30DEC21116CE,IOC,2021-12-30,11600.0,6500,OPTSTK,NFO,5.000000
144107,TATAMOTORS30DEC21365CE,TATAMOTORS,2021-12-30,36500.0,2850,OPTSTK,NFO,5.000000
144449,TCS30DEC213300CE,TCS,2021-12-30,330000.0,150,OPTSTK,NFO,5.000000
154370,WIPRO27JAN22840CE,WIPRO,2022-01-27,84000.0,800,OPTSTK,NFO,5.000000
67990,BANKNIFTY27JAN2241200CE,BANKNIFTY,2022-01-27,4120000.0,25,OPTIDX,NFO,5.000000
35836,INDUSINDBK27JAN22720CE,INDUSINDBK,2022-01-27,72000.0,900,OPTSTK,NFO,5.000000
102010,DIVISLAB30DEC216100CE,DIVISLAB,2021-12-30,610000.0,100,OPTSTK,NFO,5.000000
150303,SBICARD27JAN22820PE,SBICARD,2022-01-27,82000.0,500,OPTSTK,NFO,5.000000
35249,BANKNIFTY16DEC2133000CE,BANKNIFTY,2021-12-16,3300000.0,25,OPTIDX,NFO,5.000000
96955,MINDTREE24FEB224050PE,MINDTREE,2022-02-24,405000.0,200,OPTSTK,NFO,5.000000
83658,BIOCON30DEC21465CE,BIOCON,2021-12-30,46500.0,2300,OPTSTK,NFO,5.000000
78577,EXIDEIND24FEB22195CE,EXIDEIND,2022-02-24,19500.0,3600,OPTSTK,NFO,5.000000
95572,MANAPPURAM24FEB22177.5PE,MANAPPURAM,2022-02-24,17750.0,3000,OPTSTK,NFO,5.000000
120990,LICHSGFIN27JAN22290CE,LICHSGFIN,2022-01-27,29000.0,2000,OPTSTK,NFO,5.000000
99785,EICHERMOT27JAN222300CE,EICHERMOT,2022-01-27,230000.0,350,OPTSTK,NFO,5.000000
113559,HINDUNILVR30DEC212880PE,HINDUNILVR,2021-12-30,288000.0,300,OPTSTK,NFO,5.000000
80611,BALKRISIND30DEC212020PE,BALKRISIND,2021-12-30,202000.0,200,OPTSTK,NFO,5.000000
139582,ONGC30DEC21120PE,ONGC,2021-12-30,12000.0,7700,OPTSTK,NFO,5.000000
87194,BIOCON27JAN22270PE,BIOCON,2022-01-27,27000.0,2300,OPTSTK,NFO,5.000000
113554,HINDUNILVR30DEC212840CE,HINDUNILVR,2021-12-30,284000.0,300,OPTSTK,NFO,5.000000
42666,FINNIFTY07DEC2116000CE,FINNIFTY,2021-12-07,1600000.0,40,OPTIDX,NFO,5.000000
43682,BANKNIFTY13JAN2235300CE,BANKNIFTY,2022-01-13,3530000.0,25,OPTIDX,NFO,5.000000
101957,EXIDEIND27JAN22200CE,EXIDEIND,2022-01-27,20000.0,3600,OPTSTK,NFO,5.000000
152923,TORNTPOWER27JAN22485PE,TORNTPOWER,2022-01-27,48500.0,1500,OPTSTK,NFO,5.000000
75027,ADANIENT30DEC211420CE,ADANIENT,2021-12-30,142000.0,500,OPTSTK,NFO,5.000000
111630,RBLBANK24FEB22215PE,RBLBANK,2022-02-24,21500.0,2900,OPTSTK,NFO,5.000000
82160,GUJGASLTD24FEB22550PE,GUJGASLTD,2022-02-24,55000.0,1250,OPTSTK,NFO,5.000000
119465,SBILIFE24FEB221350CE,SBILIFE,2022-02-24,135000.0,750,OPTSTK,NFO,5.000000
52550,AARTIIND24FEB22820PE,AARTIIND,2022-02-24,82000.0,850,OPTSTK,NFO,5.000000
135949,M&M30DEC21640CE,M&M,2021-12-30,64000.0,700,OPTSTK,NFO,5.000000
102490,PERSISTENT24FEB224250PE,PERSISTENT,2022-02-24,425000.0,150,OPTSTK,NFO,5.000000
151887,TATACONSUM27JAN22930PE,TATACONSUM,2022-01-27,93000.0,675,OPTSTK,NFO,5.000000
50385,BANKNIFTY16DEC2135800CE,BANKNIFTY,2021-12-16,3580000.0,25,OPTIDX,NFO,5.000000
123949,MGL27JAN22920CE,MGL,2022-01-27,92000.0,600,OPTSTK,NFO,5.000000
87705,BRITANNIA27JAN223320CE,BRITANNIA,2022-01-27,332000.0,200,OPTSTK,NFO,5.000000
154337,WIPRO27JAN22670PE,WIPRO,2022-01-27,67000.0,800,OPTSTK,NFO,5.000000
122835,MCDOWELL-N27JAN22770PE,MCDOWELL-N,2022-01-27,77000.0,1250,OPTSTK,NFO,5.000000
67042,CADILAHC24FEB22630PE,CADILAHC,2022-02-24,63000.0,1100,OPTSTK,NFO,5.000000
51048,FINNIFTY14DEC2121900PE,FINNIFTY,2021-12-14,2190000.0,40,OPTIDX,NFO,5.000000
116303,HEROMOTOCO27JAN222500PE,HEROMOTOCO,2022-01-27,250000.0,300,OPTSTK,NFO,5.000000
151464,SUNTV27JAN22490CE,SUNTV,2022-01-27,49000.0,1500,OPTSTK,NFO,5.000000
116607,HINDALCO27JAN22510PE,HINDALCO,2022-01-27,51000.0,1075,OPTSTK,NFO,5.000000
82505,BERGEPAINT30DEC21520CE,BERGEPAINT,2021-12-30,52000.0,1100,OPTSTK,NFO,5.000000
101051,PAGEIND24FEB2244000CE,PAGEIND,2022-02-24,4400000.0,30,OPTSTK,NFO,5.000000
86444,BERGEPAINT27JAN22650PE,BERGEPAINT,2022-01-27,65000.0,1100,OPTSTK,NFO,5.000000
46796,COALINDIA30DEC21127.5PE,COALINDIA,2021-12-30,12750.0,4200,OPTSTK,NFO,5.000000
118482,INDIACEM27JAN22265PE,INDIACEM,2022-01-27,26500.0,2900,OPTSTK,NFO,5.000000
142418,SBIN30DEC21570PE,SBIN,2021-12-30,57000.0,1500,OPTSTK,NFO,5.000000
92391,INDUSINDBK24FEB22800CE,INDUSINDBK,2022-02-24,80000.0,900,OPTSTK,NFO,5.000000
89940,HDFCLIFE24FEB22885PE,HDFCLIFE,2022-02-24,88500.0,1100,OPTSTK,NFO,5.000000
148464,PETRONET27JAN22257.5CE,PETRONET,2022-01-27,25750.0,3000,OPTSTK,NFO,5.000000
136913,MCDOWELL-N30DEC21620CE,MCDOWELL-N,2021-12-30,62000.0,1250,OPTSTK,NFO,5.000000
142499,SHREECEM30DEC2129500CE,SHREECEM,2021-12-30,2950000.0,25,OPTSTK,NFO,5.000000
55785,APOLLOTYRE24FEB22240PE,APOLLOTYRE,2022-02-24,24000.0,2500,OPTSTK,NFO,5.000000
152629,TITAN27JAN222760PE,TITAN,2022-01-27,276000.0,375,OPTSTK,NFO,5.000000
126292,ULTRACEMCO24FEB228100CE,ULTRACEMCO,2022-02-24,810000.0,100,OPTSTK,NFO,5.000000
97356,DEEPAKNTR30DEC213100CE,DEEPAKNTR,2021-12-30,310000.0,250,OPTSTK,NFO,5.000000
107552,POWERGRID24FEB22130CE,POWERGRID,2022-02-24,13000.0,5333,OPTSTK,NFO,5.000000
102255,DIXON30DEC213950CE,DIXON,2021-12-30,395000.0,125,OPTSTK,NFO,5.000000
71384,AMBUJACEM27JAN22345CE,AMBUJACEM,2022-01-27,34500.0,1500,OPTSTK,NFO,5.000000
104035,PETRONET24FEB22272.5PE,PETRONET,2022-02-24,27250.0,3000,OPTSTK,NFO,5.000000
149939,RELIANCE27JAN222740PE,RELIANCE,2022-01-27,274000.0,250,OPTSTK,NFO,5.000000
140267,PETRONET30DEC21210CE,PETRONET,2021-12-30,21000.0,3000,OPTSTK,NFO,5.000000
141422,RAMCOCEM30DEC211040PE,RAMCOCEM,2021-12-30,104000.0,850,OPTSTK,NFO,5.000000
107399,GRASIM27JAN221080CE,GRASIM,2022-01-27,108000.0,475,OPTSTK,NFO,5.000000
116152,HDFCLIFE27JAN22730CE,HDFCLIFE,2022-01-27,73000.0,1100,OPTSTK,NFO,5.000000
72081,APOLLOHOSP27JAN225300PE,APOLLOHOSP,2022-01-27,530000.0,125,OPTSTK,NFO,5.000000
119627,IRCTC27JAN221210PE,IRCTC,2022-01-27,121000.0,875,OPTSTK,NFO,5.000000
152406,TECHM27JAN221120CE,TECHM,2022-01-27,112000.0,600,OPTSTK,NFO,5.000000
109374,DRREDDY30DEC216450CE,DRREDDY,2021-12-30,645000.0,125,OPTSTK,NFO,5.000000
134234,KOTAKBANK30DEC211280PE,KOTAKBANK,2021-12-30,128000.0,400,OPTSTK,NFO,5.000000
142301,SBIN30DEC21280CE,SBIN,2021-12-30,28000.0,1500,OPTSTK,NFO,5.000000
140647,PIDILITIND30DEC211860CE,PIDILITIND,2021-12-30,186000.0,250,OPTSTK,NFO,5.000000
144679,TECHM30DEC211560CE,TECHM,2021-12-30,156000.0,600,OPTSTK,NFO,5.000000
135364,LTI30DEC216800PE,LTI,2021-12-30,680000.0,150,OPTSTK,NFO,5.000000
143022,SRTRANSFIN30DEC211800PE,SRTRANSFIN,2021-12-30,180000.0,400,OPTSTK,NFO,5.000000
117051,IBULHSGFIN27JAN22255PE,IBULHSGFIN,2022-01-27,25500.0,3100,OPTSTK,NFO,5.000000
42132,BANKNIFTY09DEC2134700PE,BANKNIFTY,2021-12-09,3470000.0,25,OPTIDX,NFO,5.000000
111633,RBLBANK24FEB22220CE,RBLBANK,2022-02-24,22000.0,2900,OPTSTK,NFO,5.000000
85083,CANBK30DEC21115PE,CANBK,2021-12-30,11500.0,5400,OPTSTK,NFO,5.000000
111937,HDFC30DEC212520PE,HDFC,2021-12-30,252000.0,300,OPTSTK,NFO,5.000000
135374,LTI30DEC217300PE,LTI,2021-12-30,730000.0,150,OPTSTK,NFO,5.000000
117969,IEX27JAN22213.35PE,IEX,2022-01-27,21335.0,3750,OPTSTK,NFO,5.000000
124901,TATASTEEL24FEB22840PE,TATASTEEL,2022-02-24,84000.0,425,OPTSTK,NFO,5.000000
96704,MGL24FEB221060CE,MGL,2022-02-24,106000.0,600,OPTSTK,NFO,5.000000
139070,NTPC30DEC21107PE,NTPC,2021-12-30,10700.0,5700,OPTSTK,NFO,5.000000
75455,DIVISLAB24FEB223750CE,DIVISLAB,2022-02-24,375000.0,100,OPTSTK,NFO,5.000000
42559,BANKNIFTY09DEC2141600PE,BANKNIFTY,2021-12-09,4160000.0,25,OPTIDX,NFO,5.000000
87201,BIOCON27JAN22290CE,BIOCON,2022-01-27,29000.0,2300,OPTSTK,NFO,5.000000
141081,POLYCAB30DEC212740CE,POLYCAB,2021-12-30,274000.0,300,OPTSTK,NFO,5.000000
146439,MOTHERSUMI27JAN22215PE,MOTHERSUMI,2022-01-27,21500.0,3500,OPTSTK,NFO,5.000000
126070,TVSMOTOR24FEB22860CE,TVSMOTOR,2022-02-24,86000.0,1400,OPTSTK,NFO,5.000000
90259,HINDPETRO24FEB22235CE,HINDPETRO,2022-02-24,23500.0,2700,OPTSTK,NFO,5.000000
73206,CUB24FEB22202.5CE,CUB,2022-02-24,20250.0,3400,OPTSTK,NFO,5.000000
94179,LALPATHLAB24FEB224700CE,LALPATHLAB,2022-02-24,470000.0,125,OPTSTK,NFO,5.000000
52059,PVR24FEB22FUT,PVR,2022-02-24,-1.0,407,FUTSTK,NFO,5.000000
49568,BANKNIFTY13JAN2233900PE,BANKNIFTY,2022-01-13,3390000.0,25,OPTIDX,NFO,5.000000
143889,TATACONSUM30DEC21950CE,TATACONSUM,2021-12-30,95000.0,675,OPTSTK,NFO,5.000000
116631,HINDALCO27JAN22630PE,HINDALCO,2022-01-27,63000.0,1075,OPTSTK,NFO,5.000000
142392,SBIN30DEC21505PE,SBIN,2021-12-30,50500.0,1500,OPTSTK,NFO,5.000000
99376,DELTACORP30DEC21270PE,DELTACORP,2021-12-30,27000.0,2300,OPTSTK,NFO,5.000000
106597,POLYCAB24FEB221980PE,POLYCAB,2022-02-24,198000.0,300,OPTSTK,NFO,5.000000
63705,BHARATFORG24FEB22500PE,BHARATFORG,2022-02-24,50000.0,750,OPTSTK,NFO,5.000000
51662,FINNIFTY01FEB2219700PE,FINNIFTY,2022-02-01,1970000.0,40,OPTIDX,NFO,5.000000
75480,DIVISLAB24FEB224350PE,DIVISLAB,2022-02-24,435000.0,100,OPTSTK,NFO,5.000000
45168,BANKNIFTY03FEB2236100PE,BANKNIFTY,2022-02-03,3610000.0,25,OPTIDX,NFO,5.000000
94507,LT24FEB221780CE,LT,2022-02-24,178000.0,575,OPTSTK,NFO,5.000000
121348,SBIN24FEB22605CE,SBIN,2022-02-24,60500.0,1500,OPTSTK,NFO,5.000000
122560,MARUTI27JAN226450CE,MARUTI,2022-01-27,645000.0,100,OPTSTK,NFO,5.000000
74437,ABFRL30DEC21290CE,ABFRL,2021-12-30,29000.0,2600,OPTSTK,NFO,5.000000
136298,MANAPPURAM30DEC21130PE,MANAPPURAM,2021-12-30,13000.0,3000,OPTSTK,NFO,5.000000
95699,MARICO24FEB22480CE,MARICO,2022-02-24,48000.0,1000,OPTSTK,NFO,5.000000
122843,MCDOWELL-N27JAN22810PE,MCDOWELL-N,2022-01-27,81000.0,1250,OPTSTK,NFO,5.000000
98419,DLF27JAN22510PE,DLF,2022-01-27,51000.0,1650,OPTSTK,NFO,5.000000
151091,SRTRANSFIN27JAN221020PE,SRTRANSFIN,2022-01-27,102000.0,400,OPTSTK,NFO,5.000000
153347,ULTRACEMCO27JAN225600PE,ULTRACEMCO,2022-01-27,560000.0,100,OPTSTK,NFO,5.000000
147205,NAUKRI27JAN228200PE,NAUKRI,2022-01-27,820000.0,125,OPTSTK,NFO,5.000000
76615,AMARAJABAT30DEC21760PE,AMARAJABAT,2021-12-30,76000.0,1000,OPTSTK,NFO,5.000000
152838,TORNTPHARM27JAN223560CE,TORNTPHARM,2022-01-27,356000.0,250,OPTSTK,NFO,5.000000
95078,M&M24FEB22610PE,M&M,2022-02-24,61000.0,700,OPTSTK,NFO,5.000000
117737,ICICIPRULI27JAN22530PE,ICICIPRULI,2022-01-27,53000.0,750,OPTSTK,NFO,5.000000
73429,AARTIIND30DEC211280CE,AARTIIND,2021-12-30,128000.0,850,OPTSTK,NFO,5.000000
81232,GRANULES24FEB22285CE,GRANULES,2022-02-24,28500.0,1550,OPTSTK,NFO,5.000000
137086,MCX30DEC211660PE,MCX,2021-12-30,166000.0,350,OPTSTK,NFO,5.000000
119306,IOC27JAN22158CE,IOC,2022-01-27,15800.0,6500,OPTSTK,NFO,5.000000
117565,IGL30DEC21600CE,IGL,2021-12-30,60000.0,1375,OPTSTK,NFO,5.000000
124941,TATASTEEL24FEB221240PE,TATASTEEL,2022-02-24,124000.0,425,OPTSTK,NFO,5.000000
67154,CANBK24FEB22150CE,CANBK,2022-02-24,15000.0,5400,OPTSTK,NFO,5.000000
122001,M&M27JAN22660PE,M&M,2022-01-27,66000.0,700,OPTSTK,NFO,5.000000
148074,PAGEIND27JAN2230500CE,PAGEIND,2022-01-27,3050000.0,30,OPTSTK,NFO,5.000000
113386,HINDPETRO30DEC21310CE,HINDPETRO,2021-12-30,31000.0,2700,OPTSTK,NFO,5.000000
111333,HAVELLS30DEC21920PE,HAVELLS,2021-12-30,92000.0,500,OPTSTK,NFO,5.000000
96947,MINDTREE24FEB223850PE,MINDTREE,2022-02-24,385000.0,200,OPTSTK,NFO,5.000000
112692,RELIANCE24FEB223000PE,RELIANCE,2022-02-24,300000.0,250,OPTSTK,NFO,5.000000
146838,MUTHOOTFIN27JAN221660CE,MUTHOOTFIN,2022-01-27,166000.0,375,OPTSTK,NFO,5.000000
79011,FEDERALBNK24FEB2296PE,FEDERALBNK,2022-02-24,9600.0,10000,OPTSTK,NFO,5.000000
144913,TORNTPHARM30DEC212360CE,TORNTPHARM,2021-12-30,236000.0,250,OPTSTK,NFO,5.000000
137539,MINDTREE30DEC213800CE,MINDTREE,2021-12-30,380000.0,200,OPTSTK,NFO,5.000000
98089,DIVISLAB27JAN225150PE,DIVISLAB,2022-01-27,515000.0,100,OPTSTK,NFO,5.000000
53119,ACC24FEB222860CE,ACC,2022-02-24,286000.0,250,OPTSTK,NFO,5.000000
111228,HAL30DEC211160CE,HAL,2021-12-30,116000.0,475,OPTSTK,NFO,5.000000
144372,TATASTEEL30DEC211440PE,TATASTEEL,2021-12-30,144000.0,425,OPTSTK,NFO,5.000000
39282,BANKNIFTY06JAN2239300PE,BANKNIFTY,2022-01-06,3930000.0,25,OPTIDX,NFO,5.000000
85728,BATAINDIA27JAN222240CE,BATAINDIA,2022-01-27,224000.0,550,OPTSTK,NFO,5.000000
136292,MANAPPURAM30DEC21122.5PE,MANAPPURAM,2021-12-30,12250.0,3000,OPTSTK,NFO,5.000000
52060,RAMCOCEM24FEB22FUT,RAMCOCEM,2022-02-24,-1.0,850,FUTSTK,NFO,5.000000
48375,BANKNIFTY20JAN2235500CE,BANKNIFTY,2022-01-20,3550000.0,25,OPTIDX,NFO,5.000000
144785,TITAN30DEC211780CE,TITAN,2021-12-30,178000.0,375,OPTSTK,NFO,5.000000
140172,PERSISTENT30DEC214200PE,PERSISTENT,2021-12-30,420000.0,150,OPTSTK,NFO,5.000000
55413,APOLLOTYRE24FEB22182.5CE,APOLLOTYRE,2022-02-24,18250.0,2500,OPTSTK,NFO,5.000000
35184,BANKNIFTY09DEC2132900CE,BANKNIFTY,2021-12-09,3290000.0,25,OPTIDX,NFO,5.000000
100140,OBEROIRLTY24FEB221160CE,OBEROIRLTY,2022-02-24,116000.0,700,OPTSTK,NFO,5.000000
138454,NAUKRI30DEC214900PE,NAUKRI,2021-12-30,490000.0,125,OPTSTK,NFO,5.000000
96926,MINDTREE24FEB223500CE,MINDTREE,2022-02-24,350000.0,200,OPTSTK,NFO,5.000000
143701,TATACHEM30DEC21920CE,TATACHEM,2021-12-30,92000.0,1000,OPTSTK,NFO,5.000000
100528,ONGC24FEB22127.5PE,ONGC,2022-02-24,12750.0,7700,OPTSTK,NFO,5.000000
147827,OBEROIRLTY27JAN22840PE,OBEROIRLTY,2022-01-27,84000.0,700,OPTSTK,NFO,5.000000
142496,SHREECEM30DEC2128500PE,SHREECEM,2021-12-30,2850000.0,25,OPTSTK,NFO,5.000000
52037,NMDC24FEB22FUT,NMDC,2022-02-24,-1.0,6700,FUTSTK,NFO,5.000000
74745,DEEPAKNTR24FEB221850CE,DEEPAKNTR,2022-02-24,185000.0,250,OPTSTK,NFO,5.000000
81369,GRASIM24FEB221420PE,GRASIM,2022-02-24,142000.0,475,OPTSTK,NFO,5.000000
152299,TCS27JAN223340PE,TCS,2022-01-27,334000.0,150,OPTSTK,NFO,5.000000
152797,TORNTPHARM27JAN223140PE,TORNTPHARM,2022-01-27,314000.0,250,OPTSTK,NFO,5.000000
94097,L&TFH24FEB22106CE,L&TFH,2022-02-24,10600.0,8924,OPTSTK,NFO,5.000000
147915,OFSS27JAN224200PE,OFSS,2022-01-27,420000.0,125,OPTSTK,NFO,5.000000
53469,ADANIPORTS24FEB22820PE,ADANIPORTS,2022-02-24,82000.0,1250,OPTSTK,NFO,5.000000
69936,ACC27JAN222260PE,ACC,2022-01-27,226000.0,250,OPTSTK,NFO,5.000000
144249,TATAPOWER30DEC21190CE,TATAPOWER,2021-12-30,19000.0,6750,OPTSTK,NFO,5.000000
119108,INFY27JAN221840CE,INFY,2022-01-27,184000.0,300,OPTSTK,NFO,5.000000
125411,TITAN24FEB222900PE,TITAN,2022-02-24,290000.0,375,OPTSTK,NFO,5.000000
73209,CUB24FEB22205PE,CUB,2022-02-24,20500.0,3400,OPTSTK,NFO,5.000000
124394,SYNGENE24FEB22760CE,SYNGENE,2022-02-24,76000.0,850,OPTSTK,NFO,5.000000
82287,AXISBANK27JAN22920CE,AXISBANK,2022-01-27,92000.0,1200,OPTSTK,NFO,5.000000
48735,NIFTY20JAN2218950CE,NIFTY,2022-01-20,1895000.0,50,OPTIDX,NFO,5.000000
78112,ESCORTS24FEB221940PE,ESCORTS,2022-02-24,194000.0,550,OPTSTK,NFO,5.000000
35519,BATAINDIA30DEC212580PE,BATAINDIA,2021-12-30,258000.0,550,OPTSTK,NFO,5.000000
138963,NMDC30DEC2195CE,NMDC,2021-12-30,9500.0,6700,OPTSTK,NFO,5.000000
35497,BANKNIFTY27JAN2232600CE,BANKNIFTY,2022-01-27,3260000.0,25,OPTIDX,NFO,5.000000
52589,AARTIIND24FEB22960CE,AARTIIND,2022-02-24,96000.0,850,OPTSTK,NFO,5.000000
134318,KOTAKBANK30DEC212120PE,KOTAKBANK,2021-12-30,212000.0,400,OPTSTK,NFO,5.000000
92090,INDIAMART24FEB229500PE,INDIAMART,2022-02-24,950000.0,75,OPTSTK,NFO,5.000000
114219,IDEA30DEC2110PE,IDEA,2021-12-30,1000.0,70000,OPTSTK,NFO,5.000000
122335,MANAPPURAM27JAN22252.5PE,MANAPPURAM,2022-01-27,25250.0,3000,OPTSTK,NFO,5.000000
44862,INDHOTEL30DEC21217.5CE,INDHOTEL,2021-12-30,21750.0,4022,OPTSTK,NFO,5.000000
111620,RBLBANK24FEB22207.5PE,RBLBANK,2022-02-24,20750.0,2900,OPTSTK,NFO,5.000000
46860,COALINDIA30DEC21155PE,COALINDIA,2021-12-30,15500.0,4200,OPTSTK,NFO,5.000000
132291,INDUSTOWER30DEC21275CE,INDUSTOWER,2021-12-30,27500.0,2800,OPTSTK,NFO,5.000000
73197,CUB24FEB22190PE,CUB,2022-02-24,19000.0,3400,OPTSTK,NFO,5.000000
140723,PIDILITIND30DEC212620CE,PIDILITIND,2021-12-30,262000.0,250,OPTSTK,NFO,5.000000
53485,ADANIPORTS24FEB22900PE,ADANIPORTS,2022-02-24,90000.0,1250,OPTSTK,NFO,5.000000
126177,UBL24FEB221800PE,UBL,2022-02-24,180000.0,350,OPTSTK,NFO,5.000000
95495,CUB27JAN22195PE,CUB,2022-01-27,19500.0,3400,OPTSTK,NFO,5.000000
152904,TORNTPOWER27JAN22440CE,TORNTPOWER,2022-01-27,44000.0,1500,OPTSTK,NFO,5.000000
136187,M&MFIN30DEC21150CE,M&MFIN,2021-12-30,15000.0,4000,OPTSTK,NFO,5.000000
120405,KOTAKBANK27JAN222420PE,KOTAKBANK,2022-01-27,242000.0,400,OPTSTK,NFO,5.000000
150459,SBILIFE27JAN221150PE,SBILIFE,2022-01-27,115000.0,750,OPTSTK,NFO,5.000000
44170,NIFTY13JAN2217350CE,NIFTY,2022-01-13,1735000.0,50,OPTIDX,NFO,5.000000
48756,NIFTY20JAN2219250CE,NIFTY,2022-01-20,1925000.0,50,OPTIDX,NFO,5.000000
84255,BOSCHLTD30DEC2117900PE,BOSCHLTD,2021-12-30,1790000.0,50,OPTSTK,NFO,5.000000
146154,VOLTAS30DEC211260PE,VOLTAS,2021-12-30,126000.0,500,OPTSTK,NFO,5.000000
46768,FINNIFTY07DEC2121600PE,FINNIFTY,2021-12-07,2160000.0,40,OPTIDX,NFO,5.000000
35307,BANKNIFTY30DEC2132200PE,BANKNIFTY,2021-12-30,3220000.0,25,OPTIDX,NFO,5.000000
89877,HDFCLIFE24FEB22730CE,HDFCLIFE,2022-02-24,73000.0,1100,OPTSTK,NFO,5.000000
82739,BHARATFORG30DEC21550CE,BHARATFORG,2021-12-30,55000.0,750,OPTSTK,NFO,5.000000
141084,POLYCAB30DEC212760PE,POLYCAB,2021-12-30,276000.0,300,OPTSTK,NFO,5.000000
48374,BANKNIFTY20JAN2235400PE,BANKNIFTY,2022-01-20,3540000.0,25,OPTIDX,NFO,5.000000
138241,NAM-INDIA30DEC21520CE,NAM-INDIA,2021-12-30,52000.0,1600,OPTSTK,NFO,5.000000
95526,MANAPPURAM24FEB22130PE,MANAPPURAM,2022-02-24,13000.0,3000,OPTSTK,NFO,5.000000
126057,TVSMOTOR24FEB22790PE,TVSMOTOR,2022-02-24,79000.0,1400,OPTSTK,NFO,5.000000
77140,APLLTD30DEC21630PE,APLLTD,2021-12-30,63000.0,550,OPTSTK,NFO,5.000000
125797,TORNTPOWER24FEB22470PE,TORNTPOWER,2022-02-24,47000.0,1500,OPTSTK,NFO,5.000000
45535,NIFTY03FEB2217050PE,NIFTY,2022-02-03,1705000.0,50,OPTIDX,NFO,5.000000
107382,GRANULES27JAN22415PE,GRANULES,2022-01-27,41500.0,1550,OPTSTK,NFO,5.000000
68405,CHAMBLFERT24FEB22350CE,CHAMBLFERT,2022-02-24,35000.0,1500,OPTSTK,NFO,5.000000
134746,L&TFH30DEC21120PE,L&TFH,2021-12-30,12000.0,8924,OPTSTK,NFO,5.000000
69928,COFORGE24FEB226400CE,COFORGE,2022-02-24,640000.0,100,OPTSTK,NFO,5.000000
58262,AUROPHARMA24FEB22920CE,AUROPHARMA,2022-02-24,92000.0,750,OPTSTK,NFO,5.000000
75210,DELTACORP24FEB22215CE,DELTACORP,2022-02-24,21500.0,2300,OPTSTK,NFO,5.000000
140597,PFIZER30DEC217100CE,PFIZER,2021-12-30,710000.0,125,OPTSTK,NFO,5.000000
